ENTRY,PERIOD,DOCNO,DATE,STOCKNO,QTY,REF,ORDERNO,ACCNO,RETAIL,COST,DISC,REP,USER,LOCATION,EXCODE,FRETAIL,FCOST
I,1,001541,2024-07-12,CS-H-3,1.0,,001511,IT0100,179.1,199.0,0.0,003,BIANCA P,00,00,179.1,0.0
I,1,001542,2024-07-12,LD-T029-M,10.0,,001512,SN0200,372.3,428.0826,0.0,001,ESTHER,00,00,372.3,0.0
I,1,001542,2024-07-12,LD-T029-S,4.0,,001512,SN0200,338.31,398.0,0.0,001,ESTHER,00,00,338.31,0.0
I,1,001543,2024-07-12,CS-184-M,2.0,,001507,TB0100,303.6,345.0,0.0,003,BIANCA P,00,00,303.6,0.0
I,1,001543,2024-07-12,LD-54-140,1.0,,001507,TB0100,231.44,263.0,0.0,003,BIANCA P,00,00,231.44,0.0
I,1,001543,2024-07-12,CS-KH205,5.0,,001507,TB0100,88.0,100.0,0.0,003,BIANCA P,00,00,88.0,0.0
I,1,001544,2024-07-12,CS-611-50,6.0,,001500,TA0100,440.1,489.0,0.0,003,BIANCA P,00,00,440.1,0.0
I,1,001544,2024-07-12,LD-54-140,6.0,,001500,TA0100,236.7,263.0,0.0,003,BIANCA P,00,00,236.7,0.0
C,1,000039,2024-07-12,CS-KH205,-100.0,,001526,SN0200,85.0,100.0,0.0,001,ESTHER,00,00,85.0,0.0
I,1,001545,2024-07-12,ZJ-YG239-C,10.0,,001513,TOG010,49.4,52.0,0.0,003,BIANCA P,00,00,49.4,0.0
I,1,001546,2024-07-12,CS-HEX01-L,7.0,,001514,TP0200,215.0,215.0,0.0,001,ESTHER,00,00,215.0,0.0
I,1,001547,2024-07-12,JL-3064C,40.0,,,FDS010,210.68,229.0,0.0,003,BIANCA P,00,00,210.68,0.0
I,1,001548,2024-07-15,CS-026Y-L,3.0,,001510,RB0200,279.0,279.0,0.0,001,ESTHER,00,00,279.0,0.0
I,1,001548,2024-07-15,CS-026Y-M,2.0,,001510,RB0200,247.0,247.0,0.0,001,ESTHER,00,00,247.0,0.0
I,1,001548,2024-07-15,CS-PP102R-L,2.0,,001510,RB0200,334.0,334.0,0.0,001,ESTHER,00,00,334.0,0.0
I,1,001548,2024-07-15,CS-PP102R-M,1.0,,001510,RB0200,286.0,286.0,0.0,001,ESTHER,00,00,286.0,0.0
I,1,001549,2024-07-15,CS-C-4,6.0,,001516,MSB010,103.23,111.0,0.0,001,ESTHER,00,00,103.23,0.0
I,1,001549,2024-07-15,ZJ-YG-248,2.0,,001516,MSB010,56.73,61.0,0.0,001,ESTHER,00,00,56.73,0.0
I,1,001549,2024-07-15,JL-898B,2.0,,001516,MSB010,126.48,136.0,0.0,001,ESTHER,00,00,126.48,0.0
I,1,001549,2024-07-15,JL-898C,3.0,,001516,MSB010,102.3,110.0,0.0,001,ESTHER,00,00,102.3,0.0
I,1,001550,2024-07-15,ZJ-M01-GD,300.0,,001519,PA0400,11.7,13.0,0.0,003,BIANCA P,00,00,11.7,0.0
I,1,001550,2024-07-15,CS-H-20,5.0,,001519,PA0400,179.1,199.0,0.0,003,BIANCA P,00,00,179.1,0.0
I,1,001550,2024-07-15,GH-3068,5.0,,001519,PA0400,465.31,517.0,0.0,003,BIANCA P,00,00,465.31,0.0
I,1,001550,2024-07-15,GH-3044,5.0,,001519,PA0400,164.69,183.0,0.0,003,BIANCA P,00,00,164.69,0.0
I,1,001550,2024-07-15,ZJ-T140C-GD,3.0,,001519,PA0400,110.71,123.0,0.0,003,BIANCA P,00,00,110.71,0.0
I,1,001550,2024-07-15,ZJ-T140C-SV,3.0,,001519,PA0400,110.7,123.0,0.0,003,BIANCA P,00,00,110.7,0.0
I,1,001550,2024-07-15,ZJ-T140C-BZ,3.0,,001519,PA0400,110.71,123.0,0.0,003,BIANCA P,00,00,110.71,0.0
I,1,001550,2024-07-15,HX-3207B,2.0,,001519,PA0400,183.6,204.0,0.0,003,BIANCA P,00,00,183.6,0.0
I,1,001550,2024-07-15,HX-1705,2.0,,001519,PA0400,427.505,475.0,0.0,003,BIANCA P,00,00,427.505,0.0
I,1,001551,2024-07-16,GH-2396,6.0,,001453,TDG020,574.6,676.0,0.0,003,BIANCA P,00,00,574.6,0.0
I,1,001552,2024-07-16,CS-184-L,1.0,,,TDG020,350.2,412.0,0.0,003,BIANCA P,00,00,350.2,0.0
I,1,001552,2024-07-16,CS-56-L,1.0,,,TDG020,171.7,202.0,0.0,003,BIANCA P,00,00,171.7,0.0
I,1,001552,2024-07-16,CS-56-M,1.0,,,TDG020,152.14,179.0,0.0,003,BIANCA P,00,00,152.14,0.0
I,1,001552,2024-07-16,CS-56-S,1.0,,,TDG020,118.15,139.0,0.0,003,BIANCA P,00,00,118.15,0.0
I,1,001553,2024-07-16,CS-GR05-B,2.0,,001518,CC0100,437.95,461.0,0.0,003,BIANCA P,00,00,437.95,0.0
I,1,001553,2024-07-16,CS-06B-L,2.0,,001518,CC0100,320.14,337.0,0.0,003,BIANCA P,00,00,320.14,0.0
I,1,001553,2024-07-16,CS-06B-M,2.0,,001518,CC0100,285.0,300.0,0.0,003,BIANCA P,00,00,285.0,0.0
I,1,001553,2024-07-16,CS-06B-S,2.0,,001518,CC0100,248.895,262.0,0.0,003,BIANCA P,00,00,248.895,0.0
I,1,001554,2024-07-16,CS-CG01,10.0,,001522,SN0200,527.0,620.0,0.0,001,ESTHER,00,00,527.0,0.0
I,1,001554,2024-07-16,CS-BP01,26.0,,001522,SN0200,40.8,48.0,0.0,001,ESTHER,00,00,40.8,0.0
I,1,001554,2024-07-16,KK-CB40,20.0,,001522,SN0200,31.45,37.0,0.0,001,ESTHER,00,00,31.45,0.0
I,1,001555,2024-07-16,LD-T082-120,22.0,,001515,TB0100,146.96,167.0,0.0,003,BIANCA P,00,00,146.96,0.0
I,1,001555,2024-07-16,JL-3083B,3.0,,001515,TB0100,253.45,288.0,0.0,003,BIANCA P,00,00,253.45,0.0
I,1,001555,2024-07-16,CS-J-60,6.0,,001515,TB0100,85.36,97.0,0.0,003,BIANCA P,00,00,85.36,0.0
I,1,001556,2024-07-16,JL-YK605C,1.0,,001520,TC0700,194.4,214.4286,0.0,001,ESTHER,00,00,194.4,0.0
I,1,001556,2024-07-16,CS-101040-C,4.0,,001520,TC0700,150.3,167.0,0.0,001,ESTHER,00,00,150.3,0.0
I,1,001556,2024-07-16,CS-BA80,4.0,,001520,TC0700,69.3,77.0,0.0,001,ESTHER,00,00,69.3,0.0
I,1,001556,2024-07-16,CS-59-1L,1.0,,001520,TC0700,207.9,231.0,0.0,001,ESTHER,00,00,207.9,0.0
I,1,001556,2024-07-16,CS-59-1M,1.0,,001520,TC0700,179.1,199.0,0.0,001,ESTHER,00,00,179.1,0.0
I,1,001556,2024-07-16,CS-59-1S,1.0,,001520,TC0700,143.1,159.0,0.0,001,ESTHER,00,00,143.1,0.0
I,1,001556,2024-07-16,CS-2HB-XL,3.0,,001520,TC0700,209.69,228.1948,0.0,001,ESTHER,00,00,209.69,0.0
I,1,001557,2024-07-16,CS-45-S,120.0,,001525,SN0200,102.0,120.0,0.0,001,ESTHER,00,00,102.0,0.0
I,1,001558,2024-07-16,JL-788D,2.0,,,FDS010,154.56,166.443,0.0,003,BIANCA P,00,00,154.56,0.0
I,1,001558,2024-07-16,JL-788E,2.0,,,FDS010,125.12,136.0,0.0,003,BIANCA P,00,00,125.12,0.0
I,1,001558,2024-07-16,JL-788F,3.0,,,FDS010,110.4,120.0,0.0,003,BIANCA P,00,00,110.4,0.0
I,1,001558,2024-07-16,ZJ-205A,1.0,,,FDS010,176.64,192.0,0.0,003,BIANCA P,00,00,176.64,0.0
I,1,001558,2024-07-16,ZJ-205B,1.0,,,FDS010,139.85,152.0,0.0,003,BIANCA P,00,00,139.85,0.0
I,1,001558,2024-07-16,ZJ-205C,1.0,,,FDS010,110.4,120.0,0.0,003,BIANCA P,00,00,110.4,0.0
I,1,001558,2024-07-16,HX-1756B,1.0,,,FDS010,110.4,120.0,0.0,003,BIANCA P,00,00,110.4,0.0
I,1,001559,2024-07-16,LD-T082-150,12.0,,001524,TSS020,193.5,215.0,0.0,001,ESTHER,00,00,193.5,0.0
I,1,001559,2024-07-16,CS-KH14-L,4.0,,001524,TSS020,458.1,509.0,0.0,001,ESTHER,00,00,458.1,0.0
N,1,000409,2024-07-17,CS-AH-4A,-1.0,,QTY,,0.0,360.0,0.0,,BIANCA P,00,00,0.0,0.0
I,1,001560,2024-07-17,CS-AH-4A,1.0,,,FDS010,331.2,360.0,0.0,003,BIANCA P,00,00,331.2,0.0
I,1,001561,2024-07-17,CS-101040-C,30.0,,001529,SN0200,141.95,167.0,0.0,001,ESTHER,00,00,141.95,0.0
I,1,001561,2024-07-17,CS-1255025,50.0,,001529,SN0200,54.4,64.0,0.0,001,ESTHER,00,00,54.4,0.0
I,1,001562,2024-07-17,CS-101040-B,1.0,,001528,CIG010,219.45,231.0,0.0,003,BIANCA P,00,00,219.45,0.0
I,1,001562,2024-07-17,CS-K05-L,1.0,,001528,CIG010,385.71,406.0,0.0,003,BIANCA P,00,00,385.71,0.0
I,1,001563,2024-07-17,CS-K08-L,6.0,,001521,HD0100,417.68,454.0,0.0,003,BIANCA P,00,00,417.68,0.0
I,1,001563,2024-07-17,CS-K08-M,15.0,,001521,HD0100,366.15,398.0,0.0,003,BIANCA P,00,00,366.15,0.0
I,1,001564,2024-07-17,JL-S01-GD,50.0,,001530,TP0200,11.0,11.0,0.0,001,ESTHER,00,00,11.0,0.0
C,1,000040,2024-07-18,CS-BB12-M,-1.0,,001514,SPW010,286.0,286.0,0.0,001,ESTHER,00,00,286.0,0.0
I,1,001565,2024-07-18,LD-GT01-L,41.0,ALM,001496,TDG020,134.3,158.0,0.0,003,BIANCA P,00,00,134.3,0.0
I,1,001565,2024-07-18,LD-GT01-S,10.0,ALM,001496,TDG020,110.511,130.0,0.0,003,BIANCA P,00,00,110.511,0.0
I,1,001566,2024-07-19,LD-GT01-S,6.0,KANU,001537,TDG020,110.5,130.0,0.0,003,BIANCA P,00,00,110.5,0.0
I,1,001567,2024-07-19,CS-J-4B,16.0,IFE,001538,TDG020,82.45,97.0,0.0,003,BIANCA P,00,00,82.45,0.0
I,1,001567,2024-07-19,CS-CG01,2.0,IFE,001538,TDG020,527.0,620.0,0.0,003,BIANCA P,00,00,527.0,0.0
I,1,001568,2024-07-19,CS-158040-C,4.0,SUN BET,001539,TDG020,136.0,160.0,0.0,003,BIANCA P,00,00,136.0,0.0
I,1,001568,2024-07-19,CS-GB60,4.0,SUN BET,001539,TDG020,36.55,43.0,0.0,003,BIANCA P,00,00,36.55,0.0
I,1,001569,2024-07-19,CS-BB12-L,1.0,,001526,TSS020,300.6,334.0,0.0,001,ESTHER,00,00,300.6,0.0
I,1,001569,2024-07-19,CS-BB12-M,20.0,,001526,TSS020,257.4,286.0,0.0,001,ESTHER,00,00,257.4,0.0
I,1,001569,2024-07-19,LD-014,7.0,,001526,TSS020,270.0,300.0,0.0,001,ESTHER,00,00,270.0,0.0
I,1,001569,2024-07-19,CS-KH205,16.0,,001526,TSS020,90.0,100.0,0.0,001,ESTHER,00,00,90.0,0.0
I,1,001570,2024-07-19,LD-TP46-S,5.0,,001534,TB0100,246.4,280.0,0.0,003,BIANCA P,00,00,246.4,0.0
I,1,001570,2024-07-19,CS-KH205,11.0,,001534,TB0100,88.0,100.0,0.0,003,BIANCA P,00,00,88.0,0.0
I,1,001570,2024-07-19,CS-PP102-L,2.0,,001534,TB0100,293.92,334.0,0.0,003,BIANCA P,00,00,293.92,0.0
I,1,001570,2024-07-19,CS-PP102-M,2.0,,001534,TB0100,251.68,286.0,0.0,003,BIANCA P,00,00,251.68,0.0
I,1,001570,2024-07-19,JL-WF01-GD,130.0,,001534,TB0100,14.08,16.0,0.0,003,BIANCA P,00,00,14.08,0.0
I,1,001570,2024-07-19,JL-WF01-SV,130.0,,001534,TB0100,14.08,16.0,0.0,003,BIANCA P,00,00,14.08,0.0
I,1,001570,2024-07-19,JL-WF01-BZ,143.0,,001534,TB0100,14.08,16.0,0.0,003,BIANCA P,00,00,14.08,0.0
I,1,001571,2024-07-19,LD-L50,3.0,,001531,MM0200,19.0,20.0,0.0,001,ESTHER,00,00,19.0,0.0
I,1,001572,2024-07-19,CS-MAP-M,5.0,,001540,PA0400,322.2,358.0,0.0,003,BIANCA P,00,00,322.2,0.0
I,1,001572,2024-07-19,JL-W02-GD,31.0,,001540,PA0400,9.0,10.0,0.0,003,BIANCA P,00,00,9.0,0.0
I,1,001573,2024-07-19,CS-MAP-L,11.0,,001532,HD0100,379.04,412.0,0.0,003,BIANCA P,00,00,379.04,0.0
I,1,001574,2024-07-19,JL-1509B,1.0,,001541,MS0200,262.87,271.0,0.0,003,BIANCA P,00,00,262.87,0.0
I,1,001574,2024-07-19,JL-1509C,1.0,,001541,MS0200,217.28,224.0,0.0,003,BIANCA P,00,00,217.28,0.0
I,1,001574,2024-07-19,JL-1509D,1.0,,001541,MS0200,205.64,212.0,0.0,003,BIANCA P,00,00,205.64,0.0
I,1,001574,2024-07-19,JL-3083A,1.0,,001541,MS0200,318.15,328.0,0.0,003,BIANCA P,00,00,318.15,0.0
I,1,001574,2024-07-19,JL-3083C,1.0,,001541,MS0200,240.56,248.0,0.0,003,BIANCA P,00,00,240.56,0.0
I,1,001574,2024-07-19,CS-68-L,1.0,,001541,MS0200,208.55,215.0,0.0,003,BIANCA P,00,00,208.55,0.0
I,1,001574,2024-07-19,CS-68-M,1.0,,001541,MS0200,185.27,191.0,0.0,003,BIANCA P,00,00,185.27,0.0
I,1,001575,2024-07-19,CS-H-15,1.0,,,AGU010,185.07,199.0,0.0,003,BIANCA P,00,00,185.07,0.0
I,1,001576,2024-07-19,CS-PP102-M,2.0,,001542,CP0100,286.0,286.0,0.0,001,ESTHER,00,00,286.0,0.0
I,1,001577,2024-07-22,JL-WF01-SV,10.0,,001508,TT0700,14.72,16.0,0.0,003,BIANCA P,00,00,14.72,0.0
I,1,001577,2024-07-22,JL-WF01-BZ,10.0,,001508,TT0700,14.72,16.0,0.0,003,BIANCA P,00,00,14.72,0.0
I,1,001577,2024-07-22,JL-3064A,1.0,,001508,TT0700,257.6,280.0,0.0,003,BIANCA P,00,00,257.6,0.0
I,1,001577,2024-07-22,JL-S01-GD,35.0,,001508,TT0700,10.12,11.0,0.0,003,BIANCA P,00,00,10.12,0.0
I,1,001577,2024-07-22,JL-S01-SV,35.0,,001508,TT0700,10.12,11.0,0.0,003,BIANCA P,00,00,10.12,0.0
N,1,000410,2024-07-22,CS-AH-4A,-3.0,,QTY,,0.0,360.0,0.0,,BIANCA P,00,00,0.0,0.0
I,1,001578,2024-07-22,CS-AH-4A,3.0,,,FDS010,331.2,360.0,0.0,003,BIANCA P,00,00,331.2,0.0
I,1,001578,2024-07-22,JL-788E,4.0,,,FDS010,125.12,136.0,0.0,003,BIANCA P,00,00,125.12,0.0
C,1,000041,2024-07-22,CS-AH-4A,-3.0,,001578,FDS010,331.2,360.0,0.0,003,BIANCA P,00,00,331.2,0.0
C,1,000041,2024-07-22,JL-788E,-4.0,,001578,FDS010,125.12,136.0,0.0,003,BIANCA P,00,00,125.12,0.0
I,1,001579,2024-07-22,JL-788D,4.0,,,FDS010,154.56,166.443,0.0,003,BIANCA P,00,00,154.56,0.0
I,1,001579,2024-07-22,CS-AH-4A,3.0,,,FDS010,331.2,360.0,0.0,003,BIANCA P,00,00,331.2,0.0
I,1,001580,2024-07-22,CS-MAP-L,1.0,,001543,HD0100,379.04,412.0,0.0,003,BIANCA P,00,00,379.04,0.0
I,1,001581,2024-07-23,CS-N54-160G,1.0,NOLANDS,001545,TDG020,121.55,143.0,0.0,003,BIANCA P,00,00,121.55,0.0
I,1,001581,2024-07-23,CS-PP102-L,1.0,NOLANDS,001545,TDG020,283.89,334.0,0.0,003,BIANCA P,00,00,283.89,0.0
I,1,001581,2024-07-23,CS-814,3.0,NOLANDS,001545,TDG020,391.8633,382.0,0.0,003,BIANCA P,00,00,391.8633,0.0
I,1,001582,2024-07-23,CS-08B-L,3.0,WWP,001546,TDG020,195.5,263.0,0.0,003,BIANCA P,00,00,195.5,0.0
I,1,001583,2024-07-23,CS-KH202,33.0,,001551,MSB010,93.0,100.0,0.0,001,ESTHER,00,00,93.0,0.0
I,1,001583,2024-07-23,CS-KH203,33.0,,001551,MSB010,93.0,100.0,0.0,001,ESTHER,00,00,93.0,0.0
I,1,001583,2024-07-23,CS-KH205,33.0,,001551,MSB010,93.0,100.0,0.0,001,ESTHER,00,00,93.0,0.0
I,1,001583,2024-07-23,CS-PP45,2.0,,001551,MSB010,192.51,207.0,0.0,001,ESTHER,00,00,192.51,0.0
I,1,001584,2024-07-23,CS-137030-B,1.0,,001544,3DCS01,139.0,139.0,0.0,001,ESTHER,00,00,139.0,0.0
I,1,001585,2024-07-23,CS-H-20,10.0,,001555,PA0400,179.1,199.0,0.0,003,BIANCA P,00,00,179.1,0.0
N,1,000413,2024-07-23,CS-AH-4A,-1.0,,QTY,,0.0,360.0,0.0,,BIANCA P,00,00,0.0,0.0
I,1,001586,2024-07-23,CS-AH-4A,1.0,,,LYE010,342.0,360.0,0.0,003,BIANCA P,00,00,342.0,0.0
I,1,001587,2024-07-23,LD-T029-L,1.0,,001553,T4U010,462.69,477.0,0.0,001,ESTHER,00,00,462.69,0.0
I,1,001587,2024-07-23,CS-101040-C,30.0,,001553,T4U010,161.9897,167.0,0.0,001,ESTHER,00,00,161.9897,0.0
I,1,001587,2024-07-23,CS-101140T-C,1.0,,001553,T4U010,152.29,157.0,0.0,001,ESTHER,00,00,152.29,0.0
I,1,001588,2024-07-23,LD-GT01-L,3.0,,001557,TC0700,142.2,158.0,0.0,001,ESTHER,00,00,142.2,0.0
I,1,001588,2024-07-23,LD-GT01-M,3.0,,001557,TC0700,129.6,144.0,0.0,001,ESTHER,00,00,129.6,0.0
I,1,001588,2024-07-23,LD-GT01-S,3.0,,001557,TC0700,117.0,130.0,0.0,001,ESTHER,00,00,117.0,0.0
I,1,001588,2024-07-23,CS-PP102R-S,2.0,,001557,TC0700,222.3,247.0,0.0,001,ESTHER,00,00,222.3,0.0
I,1,001589,2024-07-24,CS-BB12-M,5.0,,001548,TSS020,257.4,286.0,0.0,001,ESTHER,00,00,257.4,0.0
I,1,001589,2024-07-24,JL-3083C,25.0,,001548,TSS020,223.2,248.0,0.0,001,ESTHER,00,00,223.2,0.0
I,1,001590,2024-07-24,JL-WF01-GD,1.0,,001549,TB0100,14.08,16.0,0.0,003,BIANCA P,00,00,14.08,0.0
I,1,001590,2024-07-24,JL-WF01-SV,1.0,,001549,TB0100,14.08,16.0,0.0,003,BIANCA P,00,00,14.08,0.0
I,1,001590,2024-07-24,JL-WF01-BZ,1.0,,001549,TB0100,14.07,16.0,0.0,003,BIANCA P,00,00,14.07,0.0
I,1,001590,2024-07-24,LD-T082-150,5.0,,001549,TB0100,189.2,215.0,0.0,003,BIANCA P,00,00,189.2,0.0
I,1,001590,2024-07-24,LD-54-140,3.0,,001549,TB0100,231.45,263.0,0.0,003,BIANCA P,00,00,231.45,0.0
I,1,001590,2024-07-24,CS-PP102R-L,2.0,,001549,TB0100,293.92,334.0,0.0,003,BIANCA P,00,00,293.92,0.0
I,1,001590,2024-07-24,CS-PP102-L,4.0,,001549,TB0100,293.93,334.0,0.0,003,BIANCA P,00,00,293.93,0.0
I,1,001590,2024-07-24,CS-J-6,10.0,,001549,TB0100,85.361,97.0,0.0,003,BIANCA P,00,00,85.361,0.0
I,1,001591,2024-07-24,CS-N54-160G,4.0,,001552,FP0200,131.56,143.0,0.0,001,ESTHER,00,00,131.56,0.0
I,1,001591,2024-07-24,CS-MAP-L,13.0,,001552,FP0200,379.0508,412.0,0.0,001,ESTHER,00,00,379.0508,0.0
I,1,001592,2024-07-24,CS-D46,25.0,,001560,T01000,94.0,94.0,0.0,003,BIANCA P,00,00,94.0,0.0
I,1,001593,2024-07-24,XY-23-L,1.0,,,HD0100,373.52,406.0,0.0,003,BIANCA P,00,00,373.52,0.0
I,1,001593,2024-07-24,XY-23-M,1.0,,,HD0100,314.65,342.0,0.0,003,BIANCA P,00,00,314.65,0.0
I,1,001593,2024-07-24,XY-23-S,1.0,,,HD0100,304.52,331.0,0.0,003,BIANCA P,00,00,304.52,0.0
I,1,001594,2024-07-24,ZJ-T140C-SV,10.0,,001562,PA0400,110.7,123.0,0.0,003,BIANCA P,00,00,110.7,0.0
I,1,001595,2024-07-24,CS-K08-L,2.0,,001561,IT0100,408.6,454.0,0.0,003,BIANCA P,00,00,408.6,0.0
I,1,001595,2024-07-24,CS-168035-B,2.0,,001561,IT0100,185.4,206.0,0.0,003,BIANCA P,00,00,185.4,0.0
I,1,001596,2024-07-24,CS-BB12-M,1.0,,001559,SPW010,286.0,286.0,0.0,001,ESTHER,00,00,286.0,0.0
I,1,001597,2024-07-24,LD-T082-120,4.0,,001535,TA0100,150.3,167.0,0.0,003,BIANCA P,00,00,150.3,0.0
I,1,001597,2024-07-24,JL-SF01-GD,20.0,,001535,TA0100,9.9,11.0,0.0,003,BIANCA P,00,00,9.9,0.0
I,1,001597,2024-07-24,CS-PP102R-L,8.0,,001535,TA0100,300.6,334.0,0.0,003,BIANCA P,00,00,300.6,0.0
I,1,001597,2024-07-24,CS-06B-L,7.0,,001535,TA0100,303.3,337.0,0.0,003,BIANCA P,00,00,303.3,0.0
I,1,001597,2024-07-24,CS-06B-M,9.0,,001535,TA0100,270.0,300.0,0.0,003,BIANCA P,00,00,270.0,0.0
I,1,001597,2024-07-24,CS-06B-S,6.0,,001535,TA0100,235.8,262.0,0.0,003,BIANCA P,00,00,235.8,0.0
I,1,001597,2024-07-24,LD-T082-100,32.0,,001535,TA0100,122.4,136.0,0.0,003,BIANCA P,00,00,122.4,0.0
I,1,001598,2024-07-24,LD-GT08-L,4.0,EBA,001536,TDG020,164.9,194.0,0.0,003,BIANCA P,00,00,164.9,0.0
I,1,001598,2024-07-24,LD-GT08-S,4.0,EBA,001536,TDG020,116.45,137.0,0.0,003,BIANCA P,00,00,116.45,0.0
I,1,001599,2024-07-24,LD-014,29.0,,001563,SM0200,300.0,300.0,0.0,001,ESTHER,00,00,300.0,0.0
I,1,001600,2024-07-24,JL-4066D,2.0,P/O 1923,001564,TJ0100,201.4,212.0,0.0,001,ESTHER,00,00,201.4,0.0
I,1,001601,2024-07-25,CS-65-L,2.0,MC CANNS,001547,TDG020,182.75,215.0,0.0,003,BIANCA P,00,00,182.75,0.0
I,1,001601,2024-07-25,CS-C-4,9.0,MC CANNS,001547,TDG020,94.35,111.0,0.0,003,BIANCA P,00,00,94.35,0.0
I,1,001601,2024-07-25,CS-GB60,3.0,MC CANNS,001547,TDG020,36.55,43.0,0.0,003,BIANCA P,00,00,36.55,0.0
I,1,001602,2024-07-25,CS-N54-140G,2.0,,,TDG020,102.0,120.0,0.0,003,BIANCA P,00,00,102.0,0.0
I,1,001603,2024-07-25,LD-T082-100,65.0,,001566,IT0100,122.4,136.0,0.0,003,BIANCA P,00,00,122.4,0.0
I,1,001604,2024-07-25,CS-PP102-M,5.0,,001554,CP0100,286.0,286.0,0.0,001,ESTHER,00,00,286.0,0.0
I,1,001605,2024-07-25,ZJ-16109-GD,1.0,,001569,TD0100,64.0,64.0,0.0,003,BIANCA P,00,00,64.0,0.0
I,1,001605,2024-07-25,ZJ-16109-SV,1.0,,001569,TD0100,64.0,64.0,0.0,003,BIANCA P,00,00,64.0,0.0
I,1,001605,2024-07-25,ZJ-16109-BZ,1.0,,001569,TD0100,64.0,64.0,0.0,003,BIANCA P,00,00,64.0,0.0
I,1,001606,2024-07-25,ZJ-YG218-SV,7.0,,001567,E04000,30.6,34.0,0.0,003,BIANCA P,00,00,30.6,0.0
I,1,001606,2024-07-25,CS-D60,3.0,,001567,E04000,24.3,27.0,0.0,003,BIANCA P,00,00,24.3,0.0
I,1,001606,2024-07-25,CS-D80,3.0,,001567,E04000,38.71,43.0,0.0,003,BIANCA P,00,00,38.71,0.0
I,1,001606,2024-07-25,CS-D100,3.0,,001567,E04000,68.4,76.0,0.0,003,BIANCA P,00,00,68.4,0.0
I,1,001606,2024-07-25,JT-D120,1.0,,001567,E04000,113.4,126.0,0.0,003,BIANCA P,00,00,113.4,0.0
I,1,001607,2024-07-25,JL-3083A,2.0,,,LYE010,311.6,328.0,0.0,003,BIANCA P,00,00,311.6,0.0
I,1,001607,2024-07-25,CS-QQ-1M,1.0,,,LYE010,229.9,242.0,0.0,003,BIANCA P,00,00,229.9,0.0
I,1,001608,2024-07-25,JL-3083B,1.0,,,LYE010,273.6,288.0,0.0,003,BIANCA P,00,00,273.6,0.0
I,1,001609,2024-07-25,JL-YK157-B,20.0,,001565,NT0300,64.6,76.0,0.0,001,BIANCA P,00,00,64.6,0.0
I,1,001609,2024-07-25,JL-YK157-C,20.0,,001565,NT0300,61.2,72.0,0.0,001,BIANCA P,00,00,61.2,0.0
I,1,001609,2024-07-25,JL-YK157-R,20.0,,001565,NT0300,64.6,76.0,0.0,001,BIANCA P,00,00,64.6,0.0
I,1,001609,2024-07-25,JL-137B-A,10.0,,001565,NT0300,81.6,96.0,0.0,001,BIANCA P,00,00,81.6,0.0
I,1,001609,2024-07-25,JL-137B-B,10.0,,001565,NT0300,78.2,92.0,0.0,001,BIANCA P,00,00,78.2,0.0
I,1,001609,2024-07-25,JL-137B-C,10.0,,001565,NT0300,68.0,80.0,0.0,001,BIANCA P,00,00,68.0,0.0
I,1,001609,2024-07-25,JL-137R-A,10.0,,001565,NT0300,86.71,102.0,0.0,001,BIANCA P,00,00,86.71,0.0
I,1,001609,2024-07-25,JL-137R-B,10.0,,001565,NT0300,83.3,98.0,0.0,001,BIANCA P,00,00,83.3,0.0
I,1,001609,2024-07-25,JL-137R-C,10.0,,001565,NT0300,72.26,85.0,0.0,001,BIANCA P,00,00,72.26,0.0
I,1,001610,2024-07-26,CS-K08-L,2.0,STELTEN,001571,IT0100,408.6,454.0,0.0,003,BIANCA P,00,00,408.6,0.0
I,1,001610,2024-07-26,LD-T083,4.0,STELTEN,001571,IT0100,251.1,279.0,0.0,003,BIANCA P,00,00,251.1,0.0
I,1,001610,2024-07-26,CS-K05-M,5.0,STELTEN,001571,IT0100,286.2,318.0,0.0,003,BIANCA P,00,00,286.2,0.0
I,1,001610,2024-07-26,CS-MAP-S,7.0,STELTEN,001571,IT0100,256.51,285.0,0.0,003,BIANCA P,00,00,256.51,0.0
I,1,001611,2024-07-26,RH-01-Y,500.0,,001573,NT0300,3.4,4.0,0.0,001,ESTHER,00,00,3.4,0.0
C,1,000042,2024-07-26,RH-01-Y,-500.0,,001611,NT0300,3.4,4.0,0.0,001,ESTHER,00,00,3.4,0.0
I,1,001612,2024-07-26,RH-01-Y,500.0,,001573,NT0300,3.4,4.0,0.0,001,ESTHER,00,00,3.4,0.0
I,1,001612,2024-07-26,LD-T082-100,6.0,,001573,NT0300,115.6,136.0,0.0,001,ESTHER,00,00,115.6,0.0
G,1,000008,2024-07-26,LD-067-L,-120.0,UPS24-04-01,000008,KWC000,0.0,477.0,0.0,,BIANCA P,00,00,0.0,0.0
G,1,000008,2024-07-26,LD-067-M,-120.0,UPS24-04-01,000008,KWC000,0.0,437.0,0.0,,BIANCA P,00,00,0.0,0.0
G,1,000008,2024-07-26,LD-067-S,-120.0,UPS24-04-01,000008,KWC000,0.0,398.0,0.0,,BIANCA P,00,00,0.0,0.0
G,1,000008,2024-07-26,LD-54-160,-250.0,UPS24-04-01,000008,KWC000,0.0,310.0,0.0,,BIANCA P,00,00,0.0,0.0
