"YEAR:","CURRENT"
"REPORT:","COMPLETE REPORT"
"CATEGORY:",""
"ITEM NUMBER:",""
"ACCOUNT NUMBER:",""
"SALES REP:",""
"LOCATION:","ALL LOCATIONS"

"ITEM NUMBER","DESCRIPTION","REP","DOCNO","ACCNO","DATE","QUANTITY","RETAIL","COST","GROSS","%"
"CS-H-5","SHIELD DB/BASE 200MM(H)  #","001","001401","VE0100","05/06/2024","10","1683","1870","-187","-11.1"
"TOTALS:","","","","","","115","19978","21505","-1527","-7.6"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","000052","CP0100","09/10/2023","55","24750","24750","0","0.0"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","000099","CP0100","13/10/2023","41","18450","18450","0","0.0"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","000399","CP0100","17/11/2023","20","9000","9000","0","0.0"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","003","000414","CIG010","20/11/2023","1","428","450","-23","-5.3"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","000512","SN0200","28/11/2023","3","1148","1350","-202","-17.6"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","003","000580","CIG010","04/12/2023","1","428","450","-22","-5.3"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","000935","FP0200","28/02/2024","2","828","900","-72","-8.7"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","003","001056","TB0100","19/03/2024","1","396","450","-54","-13.6"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","001315","SN0200","14/05/2024","4","1530","1800","-270","-17.6"
"CS-H280-L","SPEAR BLACK BASE 300MM(H)","001","001343","FP0200","21/05/2024","2","828","900","-72","-8.7"
"TOTALS:","","","","","","130","57785","58500","-715","-1.2"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","003","000908","TA0100","23/02/2024","4","1296","1440","-144","-11.1"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","001","000935","FP0200","28/02/2024","10","3312","3600","-288","-8.7"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","001","000988","MSB010","08/03/2024","9","3013","3240","-227","-7.5"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","001","001035","TJ0100","14/03/2024","20","6840","7200","-360","-5.3"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","003","001070","TA0100","20/03/2024","3","972","1080","-108","-11.1"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","002","001101","TB0100","28/03/2024","5","1584","1800","-216","-13.6"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","002","001218","FDS010","23/04/2024","1","331","360","-29","-8.7"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","001","001315","SN0200","14/05/2024","4","1224","1440","-216","-17.6"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","001","001328","CP0100","16/05/2024","1","360","360","0","0.0"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","001","001353","UBMM01","22/05/2024","2","698","720","-22","-3.1"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","003","001403","LYE010","05/06/2024","2","684","720","-36","-5.3"
"CS-H280-M","SPEAR BLACK BASE 260MM(H)","003","001494","HD0100","02/07/2024","2","662","720","-58","-8.7"
"TOTALS:","","","","","","63","20977","22680","-1703","-8.1"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","000030","SN0200","02/05/2024","-15","-3532","-4155","623","-17.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","000151","TB0100","20/10/2023","1","244","277","-33","-13.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","000157","TB0100","23/10/2023","2","488","554","-66","-13.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","000201","TB0100","26/10/2023","3","731","831","-100","-13.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","000225","TB0100","31/10/2023","1","244","277","-33","-13.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","000325","TB0100","09/11/2023","4","975","1108","-133","-13.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","000512","SN0200","28/11/2023","3","706","831","-125","-17.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","000935","FP0200","28/02/2024","10","2548","2770","-222","-8.7"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","001100","TB0100","28/03/2024","3","731","831","-100","-13.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","001266","SN0200","02/05/2024","15","3532","4155","-623","-17.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","001269","SN0200","02/05/2024","15","3532","4155","-623","-17.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","001286","HD0100","07/05/2024","25","6371","6925","-554","-8.7"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","001315","SN0200","14/05/2024","4","942","1108","-166","-17.6"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","001340","FP0200","20/05/2024","1","255","277","-22","-8.7"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","001","001353","UBMM01","22/05/2024","5","1343","1385","-42","-3.1"
"CS-H280-S","SPEAR BLACK BASE 225MM(H)","003","001396","TB0100","04/06/2024","7","1706","1939","-233","-13.6"
"TOTALS:","","","","","","84","20817","23268","-2451","-11.8"
"CS-H290-L","SHIELD DIAMOND B/BASE 260MM(","003","000072","TA0100","11/10/2023","1","302","336","-34","-11.1"
"CS-H290-L","SHIELD DIAMOND B/BASE 260MM(","003","000951","TA0100","01/03/2024","1","302","336","-34","-11.1"
"TOTALS:","","","","","","2","605","672","-67","-11.1"
"CS-H290-S","SHIELD DIAMOND B/BASE 210MM(","001","001180","FP0200","17/04/2024","2","464","504","-40","-8.7"
"TOTALS:","","","","","","2","464","504","-40","-8.7"
"CS-HEX01-L","LONG HEXAGON WITH STARS 280M","001","000082","VE0100","11/10/2023","6","1048","1164","-116","-11.1"
"CS-HEX01-L","LONG HEXAGON WITH STARS 280M","001","000350","VE0100","13/11/2023","10","1746","1940","-194","-11.1"
"CS-HEX01-L","LONG HEXAGON WITH STARS 280M","001","000509","VE0100","28/11/2023","6","1048","1164","-116","-11.1"
"CS-HEX01-L","LONG HEXAGON WITH STARS 280M","001","000636","JAM010","07/12/2023","5","825","970","-146","-17.6"
"CS-HEX01-L","LONG HEXAGON WITH STARS 280M","003","000684","TDG020","15/01/2024","8","1319","1552","-233","-17.6"
"CS-HEX01-L","LONG HEXAGON WITH STARS 280M","001","001463","VE0100","24/06/2024","7","1355","1505","-151","-11.1"
"TOTALS:","","","","","","42","7339","8295","-956","-13.0"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","001","000082","VE0100","11/10/2023","4","569","632","-63","-11.1"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","001","000134","VE0100","18/10/2023","20","2844","3160","-316","-11.1"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","001","000350","VE0100","13/11/2023","10","1422","1580","-158","-11.1"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","003","000391","TDG020","17/11/2023","1","134","158","-24","-17.6"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","001","000636","JAM010","07/12/2023","5","672","790","-118","-17.6"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","003","000680","CTR010","12/01/2024","29","4582","4582","0","0.0"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","003","000684","TDG020","15/01/2024","3","403","474","-71","-17.6"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","003","000798","CTR010","06/02/2024","4","632","632","0","0.0"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","001","001057","VE0100","19/03/2024","4","569","632","-63","-11.1"
"CS-HEX01-M","LONG HEXAGON WITH STARS 250M","001","001463","VE0100","24/06/2024","11","1733","1925","-193","-11.1"
"TOTALS:","","","","","","91","13559","14565","-1006","-7.4"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","000082","VE0100","11/10/2023","6","702","780","-78","-11.1"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","000161","VE0100","24/10/2023","15","1755","1950","-195","-11.1"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","003","000285","TDG020","07/11/2023","5","553","650","-98","-17.6"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","000350","VE0100","13/11/2023","11","1287","1430","-143","-11.1"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","003","000391","TDG020","17/11/2023","1","111","130","-20","-17.6"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","000509","VE0100","28/11/2023","20","2340","2600","-260","-11.1"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","000636","JAM010","07/12/2023","10","1105","1300","-195","-17.6"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","003","000674","CTR010","14/12/2023","1","130","130","0","0.0"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","003","000680","CTR010","12/01/2024","85","11050","11050","0","0.0"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","003","000684","TDG020","15/01/2024","4","442","520","-78","-17.6"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","001057","VE0100","19/03/2024","2","234","260","-26","-11.1"
"CS-HEX01-S","LONG HEXAGON WITH STARS 220M","001","001463","VE0100","24/06/2024","11","1416","1573","-157","-11.1"
"TOTALS:","","","","","","171","21124","22373","-1249","-5.9"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000013","MSB010","24/11/2023","-3","-276","-291","15","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000101","T4U010","13/10/2023","3","282","291","-9","-3.1"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000337","FDS010","10/11/2023","1","89","97","-8","-8.7"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000428","MSB010","20/11/2023","20","1843","1940","-97","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000480","CGA000","23/11/2023","24","2165","2328","-163","-7.5"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000493","MSB010","24/11/2023","3","276","291","-15","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000494","MSB010","24/11/2023","3","276","291","-15","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000526","MSB010","29/11/2023","6","553","582","-29","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000590","TB0100","05/12/2023","54","4609","5238","-629","-13.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000617","LYE010","06/12/2023","10","922","970","-49","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000715","TE0300","22/01/2024","5","412","485","-73","-17.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000718","T06000","22/01/2024","10","873","970","-97","-11.1"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000738","SSS010","25/01/2024","10","922","970","-49","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000741","TB0100","25/01/2024","2","171","194","-23","-13.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000767","MSB010","30/01/2024","6","553","582","-29","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000780","SSS010","01/02/2024","10","922","970","-49","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000809","MSB010","06/02/2024","3","276","291","-15","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000913","MSB010","23/02/2024","10","922","970","-49","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000931","TDG020","28/02/2024","26","2144","2522","-378","-17.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","000970","SSS010","05/03/2024","10","922","970","-49","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","000990","MSB010","08/03/2024","3","271","291","-20","-7.5"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","001057","VE0100","19/03/2024","6","524","582","-58","-11.1"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001077","CIG010","25/03/2024","32","2949","3104","-155","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001103","FDS010","02/04/2024","7","625","679","-54","-8.7"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","001141","VE0100","09/04/2024","15","1310","1455","-146","-11.1"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","002","001242","TDG020","29/04/2024","10","825","970","-146","-17.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001289","TE0300","07/05/2024","48","3958","4656","-698","-17.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","001327","MSB010","16/05/2024","5","451","485","-34","-7.5"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001360","LYE010","23/05/2024","2","184","194","-10","-5.3"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001364","TD0100","24/05/2024","1","97","97","0","0.0"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","001401","VE0100","05/06/2024","5","437","485","-48","-11.1"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001408","TB0100","06/06/2024","5","427","485","-58","-13.6"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","001443","MSB010","18/06/2024","18","1624","1746","-122","-7.5"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","001","001463","VE0100","24/06/2024","6","524","582","-58","-11.1"
"CS-J-13B","FLAME CLEAR BLACK BASE 155MM","003","001492","TB0100","02/07/2024","5","427","485","-58","-13.6"
"TOTALS:","","","","","","381","33484","36957","-3473","-10.4"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000225","TB0100","31/10/2023","10","854","970","-116","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000440","TB0100","21/11/2023","12","1024","1164","-140","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000470","TB0100","23/11/2023","20","1707","1940","-233","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","001","000480","CGA000","23/11/2023","8","722","776","-54","-7.5"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000511","TB0100","28/11/2023","22","1878","2134","-256","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","001","000536","TP0100","29/11/2023","2","184","194","-10","-5.3"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000590","TB0100","05/12/2023","5","427","485","-58","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000715","TE0300","22/01/2024","10","825","970","-146","-17.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","001","000757","MM0200","29/01/2024","20","1843","1940","-97","-5.3"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000972","TB0100","05/03/2024","6","512","582","-70","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","000984","TB0100","07/03/2024","10","854","970","-117","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","001143","TB0100","09/04/2024","6","512","582","-70","-13.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","001184","TDG020","18/04/2024","2","165","194","-29","-17.6"
"CS-J-4B","DIAMOND SHAPE BLACK BASE 160","003","001364","TD0100","24/05/2024","1","97","97","0","0.0"
"TOTALS:","","","","","","134","11603","12998","-1395","-12.0"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000086","ME0100","12/10/2023","3","291","291","0","0.0"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","001","000134","VE0100","18/10/2023","30","2619","2910","-291","-11.1"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000168","TDG020","24/10/2023","7","577","679","-102","-17.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","001","000174","WHC010","24/10/2023","10","854","970","-116","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000212","CS0100","30/10/2023","40","3880","3880","0","0.0"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000257","TB0100","02/11/2023","20","1707","1940","-233","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000470","TB0100","23/11/2023","5","427","485","-58","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000511","TB0100","28/11/2023","14","1195","1358","-163","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","001","000547","TC0700","30/11/2023","6","524","582","-58","-11.1"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000715","TE0300","22/01/2024","5","412","485","-73","-17.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000806","SEN010","06/02/2024","2","194","194","0","0.0"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000867","TB0100","15/02/2024","7","598","679","-81","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","001","000981","WHC010","06/03/2024","5","427","485","-58","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","000984","TB0100","07/03/2024","20","1707","1940","-233","-13.6"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","001","001057","VE0100","19/03/2024","6","524","582","-58","-11.1"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","003","001310","IT0100","13/05/2024","12","1048","1164","-116","-11.1"
"CS-J-6","SHIELD ROUNDED TOP 155MM(H)","001","001401","VE0100","05/06/2024","10","873","970","-97","-11.1"
"TOTALS:","","","","","","202","17855","19594","-1739","-9.7"
"CS-J-60","SHIELD ROUNDED BOTTOM 160MM(","002","001102","PA0400","28/03/2024","15","1310","1455","-146","-11.1"
"CS-J-60","SHIELD ROUNDED BOTTOM 160MM(","001","001166","LS0200","15/04/2024","1","39","97","-58","-150.0"
"CS-J-60","SHIELD ROUNDED BOTTOM 160MM(","003","001262","CCG020","30/04/2024","1","97","97","0","0.0"
"CS-J-60","SHIELD ROUNDED BOTTOM 160MM(","003","001330","SSL010","16/05/2024","11","1067","1067","0","0.0"
"TOTALS:","","","","","","28","2512","2716","-204","-8.1"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000006","TB0100","02/10/2023","2","171","194","-23","-13.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000007","CIG010","02/10/2023","5","461","485","-24","-5.3"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000041","TP0100","05/10/2023","5","461","485","-24","-5.3"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000060","TB0100","10/10/2023","45","3841","4365","-524","-13.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000086","ME0100","12/10/2023","3","291","291","0","0.0"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000225","TB0100","31/10/2023","20","1707","1940","-233","-13.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000250","ME0100","02/11/2023","3","291","291","0","0.0"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000325","TB0100","09/11/2023","28","2390","2716","-326","-13.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000328","TG0100","09/11/2023","3","276","291","-15","-5.3"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000350","VE0100","13/11/2023","15","1310","1455","-146","-11.1"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000434","SSL010","21/11/2023","1","97","97","0","0.0"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000456","SSS010","22/11/2023","12","1106","1164","-58","-5.3"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000641","TC0700","08/12/2023","15","1310","1455","-146","-11.1"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000671","ME0100","14/12/2023","5","485","485","0","0.0"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","000701","PA0400","17/01/2024","10","873","970","-97","-11.1"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000769","TP0200","31/01/2024","1","97","97","0","0.0"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000809","MSB010","06/02/2024","2","184","194","-10","-5.3"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","000998","SN0200","11/03/2024","1","82","97","-15","-17.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","001023","TE0300","13/03/2024","35","2886","3395","-509","-17.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","001026","SN0200","14/03/2024","2","165","194","-29","-17.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","001027","ME0100","14/03/2024","15","1455","1455","0","0.0"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","001192","CWMT01","18/04/2024","1","87","97","-10","-11.1"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","001","001211","CWMT01","22/04/2024","10","873","970","-97","-11.1"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","001241","TDG020","29/04/2024","56","4618","5432","-814","-17.6"
"CS-J-68","LEAVE SHAPE 160MM(H)  #","003","001252","CIG010","29/04/2024","2","184","194","-10","-5.3"
"TOTALS:","","","","","","297","25701","28809","-3108","-12.1"
"CS-J-7","TRIANGLE FLAT TOP 160MM(H)","001","001166","LS0200","15/04/2024","1","34","66","-32","-96.4"
"TOTALS:","","","","","","1","34","66","-32","-96.4"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","000082","VE0100","11/10/2023","6","524","582","-58","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","000101","T4U010","13/10/2023","3","282","291","-9","-3.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","000108","LS0200","16/10/2023","10","922","970","-49","-5.3"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","000368","TA0100","15/11/2023","5","437","485","-49","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","000551","LS0200","30/11/2023","20","1843","1940","-97","-5.3"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","000702","CWMT01","18/01/2024","8","698","776","-78","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","000715","TE0300","22/01/2024","10","825","970","-146","-17.6"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","000718","T06000","22/01/2024","10","873","970","-97","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","000746","TDG020","26/01/2024","1","82","97","-15","-17.6"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","000772","LS0200","31/01/2024","30","2765","2910","-146","-5.3"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","000788","IT0100","05/02/2024","1","87","97","-10","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","002","000868","IT0100","15/02/2024","1","87","97","-10","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","000869","SSS010","15/02/2024","34","3133","3298","-165","-5.3"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","001057","VE0100","19/03/2024","6","524","582","-58","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","001183","PA0400","17/04/2024","10","873","970","-97","-11.1"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","003","001396","TB0100","04/06/2024","2","171","194","-23","-13.6"
"CS-J-7B","TRIANGLE FLAT TOP B/BASE160M","001","001401","VE0100","05/06/2024","8","698","776","-78","-11.1"
